transaction_id,timestamp,recipient_name,recipient_upi,amount,amount_deviation,new_beneficiary,txn_count_last_10min,receiver_unique_senders_24h,receiver_txn_velocity,previous_fraud_reports,device_changed_recently,failed_auth_attempts,unusual_transaction_hour,destination_account_age_days,is_fraud,fraud_pattern,receiver_outflow_ratio
c1fefbc3-8569-44f4-b620-237a03227c67,2026-09-11T12:15:01.700975,RewardDesk,rewarddesk@demo,8615.87,1.5627,0,1,13,0.0668,0,0,1,1,1583,0,genuine,
cacf394b-91ab-4442-8c70-345de45c50a4,2026-09-12T03:28:01.617225,Rahul,rahul@demo,3452.66,1.9563,0,3,24,0.3943,0,0,0,1,312,0,genuine,
a2620601-d6b4-4402-be99-045ffaeafbaa,2026-09-09T13:40:01.627279,Neha,neha@demo,1967.56,1.575,0,1,24,0.3394,0,0,1,0,829,0,genuine,
1b6b5d6d-1926-40bf-a5bc-930661f255ac,2026-09-10T07:29:01.649278,RewardDesk,rewarddesk@demo,2850.27,1.1182,0,0,20,0.544,0,0,0,0,1768,0,genuine,
030f9d16-40b4-48ef-944c-66d8fc03a223,2026-09-11T20:20:01.716392,RewardDesk,rewarddesk@demo,762.35,1.7584,1,2,5,0.3803,0,0,0,1,1693,0,genuine,
6d264f1a-565e-4161-893a-f3915d152e39,2026-09-09T20:26:01.731092,Neha,neha@demo,1163.68,0.928,0,0,6,0.5042,0,0,0,0,608,0,genuine,
bfced6e0-5a60-415a-a852-313646f7777d,2026-09-12T13:38:01.752165,RewardDesk,rewarddesk@demo,13012.82,4.1516,0,3,33,0.9499,4,1,1,0,36,1,old_fraud,
3b0ecda4-0621-4562-8881-4469a55ceade,2026-09-10T06:25:01.666130,Rahul,rahul@demo,1273.35,1.3556,0,2,13,0.094,0,0,0,0,170,0,genuine,
da2179f4-89e7-4d6b-94e2-9628d15ff5ee,2026-09-09T19:48:01.645096,Rahul,rahul@demo,273.68,1.2251,0,3,21,0.4378,0,0,0,0,462,0,genuine,
6a6c4694-16d7-445b-bbb8-6feee4e6f06f,2026-09-10T05:52:01.637827,Neha,neha@demo,975.12,0.8643,0,1,15,0.5076,0,0,0,0,424,0,genuine,
69e5406d-c691-4a11-bdc8-76026c9e9f55,2026-09-09T23:53:01.679665,Rahul,rahul@demo,3375.25,0.9378,0,0,13,0.252,0,0,0,1,435,1,new_mule_fraud,0.9796
b30f3662-1bdf-4ff9-9253-cfad297ba830,2026-09-11T01:42:01.698251,RewardDesk,rewarddesk@demo,918.37,2.0048,0,1,20,0.3449,0,0,1,0,1945,0,genuine,
8b17b2d0-9aa2-44ed-924d-5ed9ca27240e,2026-09-09T13:18:01.693656,Neha,neha@demo,597.77,0.8065,1,1,9,0.3481,0,0,1,0,2445,0,genuine,
c7ca3f5b-2f69-43a1-bf81-0fe6da74709a,2026-09-12T11:41:01.670816,Rahul,rahul@demo,550.88,0.5835,0,0,6,0.1928,0,0,0,0,2299,0,genuine,
a622771d-a095-49d2-af3c-b215cd0ff207,2026-09-12T10:25:01.705542,QuickCash,quickcash@demo,40667.97,4.4209,1,6,57,0.6599,3,0,3,1,115,1,old_fraud,
d57b7b9c-da81-450c-a89f-da96107a1bd7,2026-09-11T01:22:01.709152,QuickCash,quickcash@demo,873.08,0.5542,0,2,15,0.3524,0,0,0,1,789,0,genuine,
fc820344-c3a1-4a3a-a0fa-c6fe4346fe04,2026-09-11T10:47:01.690944,QuickCash,quickcash@demo,1488.96,1.39,0,1,15,0.5499,0,0,0,0,730,0,genuine,
dc6117ce-7db6-4cc7-82ee-e97d984b227a,2026-09-11T06:41:01.610216,Rahul,rahul@demo,2308.4,0.3457,0,3,24,0.4607,0,0,0,0,409,0,genuine,
97773557-2b40-4e4b-82d7-3fac8c3ba47f,2026-09-10T17:56:01.735937,Rahul,rahul@demo,1074.22,1.5709,0,0,13,0.3536,0,0,0,0,554,0,genuine,
b4228dd7-d085-4670-8ce5-d12fe1ed9646,2026-09-12T05:49:01.698715,RewardDesk,rewarddesk@demo,1259.02,0.6565,0,0,24,0.1926,0,0,0,0,1593,1,new_mule_fraud,0.8885
25d251c9-1dd0-41d6-bb34-343be49a90a9,2026-09-12T00:11:01.689665,RewardDesk,rewarddesk@demo,464.11,1.2104,1,0,3,0.0711,0,0,0,0,1037,0,genuine,
40d6b289-870c-4e58-abe9-767971472510,2026-09-12T03:54:01.780872,RewardDesk,rewarddesk@demo,9460.41,1.9704,1,1,17,0.15,0,0,0,0,344,0,genuine,
10b2f23b-e1a2-4577-ac09-f469c2a0b8fd,2026-09-11T22:18:01.740847,QuickCash,quickcash@demo,5249.1,0.4412,0,1,13,0.5382,0,0,0,0,1052,0,genuine,
12843cd6-9844-403a-81e3-0c080a8addfc,2026-09-11T13:35:01.697292,Neha,neha@demo,394.87,0.7489,0,3,8,0.4159,0,0,0,0,1482,0,genuine,
8823819d-5bb7-4f7a-93d8-ae3b1139b4c8,2026-09-10T01:57:01.747223,Neha,neha@demo,766.17,1.809,0,0,20,0.5108,0,1,0,0,2342,0,genuine,
9ccaae61-4c9f-4222-a715-0c4480f2e152,2026-09-12T06:17:01.725460,Rahul,rahul@demo,7411.07,2.0551,0,1,13,0.3488,0,1,0,0,497,0,genuine,
b19f8f3c-0ba9-4c4a-8e80-cd28a6ba1832,2026-09-10T07:58:01.753824,Rahul,rahul@demo,462.13,0.2839,0,1,10,0.4799,0,0,0,0,215,0,genuine,
08cd8507-3031-4027-a7f7-7d5fdfe9874c,2026-09-10T12:45:01.558414,RewardDesk,rewarddesk@demo,1328.06,0.6738,1,1,15,0.1283,0,0,0,0,1730,1,new_mule_fraud,0.9784
828a26d6-49c7-44b7-a06b-321b9bec19fe,2026-09-09T21:36:01.544976,RewardDesk,rewarddesk@demo,2471.64,1.3683,0,2,17,0.3165,0,0,1,0,1670,0,genuine,
7d2bbbe1-991f-47a3-bd55-a2bfa334b45f,2026-09-11T15:32:01.532857,Neha,neha@demo,2330.21,1.0186,0,0,21,0.3241,1,0,0,0,2279,0,genuine,
f0e82925-81d6-4d09-a861-fa2f31bd05b6,2026-09-12T04:48:01.632737,Rahul,rahul@demo,965.29,1.6937,0,0,8,0.4617,0,0,0,0,1600,0,genuine,
135a7dfc-57d4-4160-aea7-0c8c1a9e2a20,2026-09-12T08:56:01.529466,Rahul,rahul@demo,1337.77,2.0681,0,1,3,0.5396,0,0,0,0,1675,0,genuine,
f2590119-f4ef-409f-9ac7-07b671c84077,2026-09-09T15:49:01.595255,Neha,neha@demo,18590.72,0.3631,0,1,15,0.2176,0,0,0,1,2139,0,genuine,
db2409c7-61df-4dfd-bcbe-d47476643a86,2026-09-11T21:13:01.584842,RewardDesk,rewarddesk@demo,1528.17,0.6105,0,0,24,0.4788,0,0,0,1,1791,1,new_mule_fraud,0.9989
c146e721-7729-408c-922e-ea269d16549d,2026-09-12T02:59:01.535530,Neha,neha@demo,3020.46,2.1084,0,2,14,0.4517,0,0,0,0,1977,0,genuine,
edb4950e-b695-4f8c-8da3-e0b27e804d8a,2026-09-12T09:21:01.653764,RewardDesk,rewarddesk@demo,492.92,1.9434,0,5,6,0.3258,0,0,0,0,549,0,genuine,
62befd74-8f3b-4fb3-874c-2738595be1f4,2026-09-11T10:41:01.541426,Rahul,rahul@demo,1227.49,1.3228,0,2,20,0.4786,0,0,0,0,1225,0,genuine,
e6930f99-e220-4b10-8689-fb4a3e710627,2026-09-12T01:35:01.660392,RewardDesk,rewarddesk@demo,2606.83,0.5062,0,1,16,0.3562,0,0,0,0,1068,1,new_mule_fraud,0.8969
235eb1e4-ff70-413a-bb7c-b8fcc7f07256,2026-09-11T05:15:01.630886,QuickCash,quickcash@demo,5807.4,1.5069,0,1,24,0.4009,0,0,0,0,2050,0,genuine,
1f338386-de26-4737-882f-1bbf0228fb1b,2026-09-10T00:02:01.645698,Rahul,rahul@demo,4691.54,1.5146,0,2,11,0.3482,0,0,0,1,1113,0,genuine,
93d31b7d-51a2-4be6-9003-9e7c97bb9ae8,2026-09-09T23:38:01.721155,RewardDesk,rewarddesk@demo,3804.09,0.8954,1,1,24,0.323,0,0,1,0,1190,0,genuine,
a50a0552-7da3-46d0-94f1-1ab7f49f2a54,2026-09-09T16:30:01.658334,Neha,neha@demo,763.32,1.0616,1,1,12,0.3686,0,0,0,0,1028,0,genuine,
e302c33d-dcb8-4e04-99ff-4f9f270950f7,2026-09-12T11:58:01.673693,Rahul,rahul@demo,1403.26,0.2569,0,0,16,0.292,0,0,1,0,926,0,genuine,
5d42d807-edf4-45ed-9f68-afe30ce26d46,2026-09-11T16:16:01.727713,Rahul,rahul@demo,4543.49,1.7093,0,0,2,0.1175,0,1,0,0,200,0,genuine,
bcf8e7c6-fa9d-42ad-a461-4117c0431783,2026-09-11T18:30:01.622561,Rahul,rahul@demo,1863.73,1.4842,1,1,20,0.4815,0,0,0,0,325,0,genuine,
529aea85-b194-44b7-8d77-82456849c326,2026-09-09T17:16:01.712051,QuickCash,quickcash@demo,667.68,1.0456,0,0,12,0.1962,0,0,0,0,1120,0,genuine,
895e3452-0df0-4f88-99ce-ceaf5533c0b6,2026-09-12T05:57:01.683409,QuickCash,quickcash@demo,1333.18,0.7341,1,2,14,0.4829,0,0,0,0,1268,0,genuine,
0f10a172-badd-49b4-96fd-962ebe021efa,2026-09-10T10:03:01.598137,Rahul,rahul@demo,3858.4,2.1146,1,0,18,0.5276,0,0,0,0,688,0,genuine,
f10567a2-a498-45f9-bb2f-ac5f8fedfdd3,2026-09-10T14:21:01.747169,QuickCash,quickcash@demo,1038.36,1.3315,0,1,4,0.1664,0,1,0,0,606,0,genuine,
86bbc616-0d4c-4390-83b6-6cce56a3998d,2026-09-10T05:41:01.761361,RewardDesk,rewarddesk@demo,1195.73,0.3376,0,0,12,0.1044,0,0,0,0,2251,0,genuine,
3cc423eb-080b-4b2c-868f-0b711bbf4a2f,2026-09-09T18:46:01.751684,Neha,neha@demo,1868.15,0.7161,0,0,12,0.538,0,0,0,0,940,0,genuine,
5d4fd414-b956-445f-a65b-b03de24cd774,2026-09-11T15:57:01.636438,Neha,neha@demo,2487.87,0.464,1,1,13,0.3562,0,0,0,0,324,1,new_mule_fraud,0.9852
2bc8245e-7e8e-4e95-acfa-9f9a903aeaeb,2026-09-11T02:03:01.701833,Rahul,rahul@demo,528.41,0.9385,1,3,4,0.3003,0,0,0,0,1792,0,genuine,
a273a2e7-8b5a-4a09-a179-8a0181a60ab0,2026-09-11T11:04:01.775641,RewardDesk,rewarddesk@demo,3484.81,1.1128,0,3,4,0.0648,0,0,0,0,1777,0,genuine,
a698af39-201f-429a-8fa5-20af3ea8b82e,2026-09-11T01:26:01.628879,Neha,neha@demo,3857.55,0.2729,0,3,7,0.4183,0,0,0,0,239,0,genuine,
b81c6fd6-a690-4e20-b812-fd395b0cad2a,2026-09-09T16:18:01.767508,Rahul,rahul@demo,543.39,1.8943,0,2,14,0.0832,0,0,1,0,1027,0,genuine,
526c20ed-b25d-4fc5-8b43-699e10f3cb77,2026-09-11T10:18:01.703444,RewardDesk,rewarddesk@demo,1459.45,0.3628,1,0,4,0.3324,0,0,0,1,120,0,genuine,
6e888869-6568-48fd-be56-936e351e7954,2026-09-10T11:56:01.742288,QuickCash,quickcash@demo,999.07,2.1936,0,0,12,0.2323,0,0,0,0,1933,0,genuine,
6873291e-7deb-4c5c-8e73-14d26b041489,2026-09-10T17:22:01.724229,RewardDesk,rewarddesk@demo,1363.39,1.513,1,0,1,0.3401,0,0,0,0,2015,0,genuine,
afa93f02-8f48-4747-8df2-e26deb21601a,2026-09-11T09:32:01.732791,Rahul,rahul@demo,2024.75,0.7985,1,2,11,0.0929,0,0,0,0,1633,0,genuine,
29c3874f-def3-4527-bb9a-5fe5b00afd0b,2026-09-11T19:17:01.674790,QuickCash,quickcash@demo,20395.67,1.3393,0,1,11,0.1863,0,0,0,0,1168,0,genuine,
76756e5b-8165-4879-a176-74e3af1b3f9d,2026-09-11T10:04:01.562766,RewardDesk,rewarddesk@demo,1953.23,2.029,0,1,14,0.2361,0,0,0,0,1647,0,genuine,
19400fa7-5be9-4b70-a4d2-989a20baec45,2026-09-10T04:44:01.774882,RewardDesk,rewarddesk@demo,2331.88,1.9322,0,1,16,0.2634,0,1,1,0,148,0,genuine,
54a63a6c-ccf0-483f-ad3a-d0a7e47ad7f3,2026-09-10T03:30:01.586038,Rahul,rahul@demo,591.17,2.1846,1,1,19,0.5231,0,0,0,0,1735,0,genuine,
70e4c53f-e275-48d7-bad5-e10581aabb7b,2026-09-12T13:45:01.594982,RewardDesk,rewarddesk@demo,2818.37,0.6698,0,0,18,0.4092,0,0,0,0,1122,1,new_mule_fraud,0.9705
fdacee4b-f5e4-4b0b-917d-a0255cb32fe7,2026-09-09T15:06:01.708157,QuickCash,quickcash@demo,4257.28,2.1396,0,2,20,0.3227,0,0,0,0,2062,0,genuine,
2b0d705b-6cab-4b44-9f04-6551665c08d3,2026-09-09T20:57:01.539619,QuickCash,quickcash@demo,556.52,0.7426,1,0,14,0.1057,0,0,0,0,1055,0,genuine,
d113130a-0366-4490-9d1a-980426147511,2026-09-10T04:31:01.740146,RewardDesk,rewarddesk@demo,1291.48,2.0575,0,2,13,0.4475,0,1,0,0,2262,0,genuine,
861dd5fa-8609-47d6-959c-1c6b4f4a2854,2026-09-10T08:43:01.754292,Neha,neha@demo,6127.77,0.4213,0,4,2,0.428,0,0,0,0,1359,0,genuine,
aa572dac-0557-41f4-8391-04cb6fe066e0,2026-09-09T15:50:01.648695,RewardDesk,rewarddesk@demo,1269.94,0.8534,0,2,15,0.0898,0,0,0,0,227,0,genuine,
1b340e96-7741-4601-a213-ca8a98af66d6,2026-09-11T23:15:01.611321,RewardDesk,rewarddesk@demo,1484.37,0.6972,0,2,20,0.152,1,0,0,0,155,0,genuine,
ac97f0c1-8ad2-4bc0-86bf-ef4ff02b03af,2026-09-11T07:27:01.651552,QuickCash,quickcash@demo,437.97,0.3928,0,0,17,0.3011,0,0,1,0,1717,0,genuine,
035192b9-b45b-4d73-8e4e-d003fee239e4,2026-09-12T01:15:01.645275,QuickCash,quickcash@demo,5068.94,1.0312,1,2,12,0.5231,0,0,0,0,1550,0,genuine,
72c65218-3660-4dbc-83c9-e95d19e15b93,2026-09-09T14:37:01.549593,Neha,neha@demo,2751.23,0.4106,0,4,1,0.4502,0,0,1,0,1579,0,genuine,
e37f5678-cf9f-4c34-9190-c8b29dc2a30e,2026-09-10T05:52:01.748324,RewardDesk,rewarddesk@demo,2183.27,1.1453,0,1,13,0.13,0,0,0,0,1571,1,new_mule_fraud,0.9155
ea1840fd-ced0-409a-aeb1-22b1e1b0d6d9,2026-09-10T10:59:01.760691,RewardDesk,rewarddesk@demo,1873.52,1.0742,0,0,8,0.2808,0,0,0,0,1452,1,new_mule_fraud,0.8547
94d16b47-2101-44d2-b49d-58446158a3cb,2026-09-10T13:44:01.533011,Neha,neha@demo,34970.66,5.2327,1,4,66,0.93,4,1,3,1,133,1,old_fraud,
3e11d0b5-aaed-4d6f-af08-fbcec34146c9,2026-09-10T01:12:01.745823,QuickCash,quickcash@demo,3546.19,2.0198,0,3,10,0.4802,0,0,0,1,1543,0,genuine,
1a2c9bd9-ce34-4e2a-8b75-9c66e890abbd,2026-09-11T15:20:01.549680,RewardDesk,rewarddesk@demo,1170.05,1.7094,1,1,24,0.1292,0,0,0,1,311,0,genuine,
5391d32f-8a0e-4870-9ce8-5c72abd3c30c,2026-09-11T11:43:01.636200,Rahul,rahul@demo,1518.2,1.005,0,2,3,0.1323,0,0,0,0,431,0,genuine,
c025a0eb-2b21-409a-a3f9-ec7dc1d1f459,2026-09-12T09:47:01.552118,RewardDesk,rewarddesk@demo,286.16,0.9287,0,3,18,0.1213,0,1,0,0,1284,0,genuine,
1051f8fd-686d-45f3-9622-70dc48d39cb5,2026-09-12T02:49:01.772654,RewardDesk,rewarddesk@demo,2661.87,0.4533,0,1,12,0.1186,0,0,0,0,1625,1,new_mule_fraud,0.9736
5540a365-655f-4f8f-bd9e-c0529aab9f98,2026-09-10T10:03:01.737745,Rahul,rahul@demo,6509.1,0.5605,0,1,10,0.5187,0,0,0,0,1312,0,genuine,
d75b6fa5-cf93-4b82-bcae-8ab74e6a23a7,2026-09-10T09:52:01.602537,RewardDesk,rewarddesk@demo,2542.01,2.1436,0,1,22,0.4199,0,0,0,0,1606,0,genuine,
e7c0355e-9192-4e27-8505-848092761ad0,2026-09-12T09:17:01.694764,Rahul,rahul@demo,953.71,0.4004,0,1,22,0.3169,0,0,0,0,2040,0,genuine,
6a5ac49c-3645-4b50-bb3e-ecd24bae90f9,2026-09-10T15:03:01.618594,RewardDesk,rewarddesk@demo,1937.87,2.0204,0,2,24,0.4972,0,0,0,1,2327,0,genuine,
6e0b06ce-73e0-4d98-9aaa-15496f4de485,2026-09-11T23:45:01.540709,RewardDesk,rewarddesk@demo,2536.43,0.8901,0,1,18,0.451,0,0,0,1,1169,1,new_mule_fraud,0.9319
b69ef83f-8bce-4022-a702-9d3dce65f1dc,2026-09-10T03:27:01.736143,Rahul,rahul@demo,1393.64,1.8902,0,1,5,0.4286,0,0,0,0,2266,0,genuine,
bda02767-419b-4954-99ca-b6c69dd0aa76,2026-09-11T10:59:01.718660,Rahul,rahul@demo,449.2,2.1008,0,0,7,0.5262,0,0,0,1,581,0,genuine,
fcc8677f-85a2-461d-9069-903069a32597,2026-09-11T06:30:01.629147,RewardDesk,rewarddesk@demo,1858.4,1.0917,0,1,24,0.3003,0,0,0,0,730,0,genuine,
988f09b0-2427-4f97-b53f-a831f77f3319,2026-09-10T01:22:01.760446,Rahul,rahul@demo,1212.04,0.6547,0,1,8,0.5412,0,0,1,0,596,0,genuine,
6edbfe7c-f119-43e3-aa6f-411dccbe92d8,2026-09-09T15:15:01.657836,Rahul,rahul@demo,1311.39,1.5723,0,2,11,0.2109,0,1,1,0,962,0,genuine,
a753f4bc-41a3-43c7-9e29-59a7bc2b6434,2026-09-09T16:20:01.673857,Rahul,rahul@demo,896.98,2.0674,0,1,12,0.2446,0,0,0,0,659,0,genuine,
2bd04e39-6166-4bfc-8009-93c518ff6a7a,2026-09-11T02:34:01.758624,Neha,neha@demo,561.16,2.0568,0,3,19,0.5493,0,0,0,0,1355,0,genuine,
94c14599-173d-4388-8457-5357bba8e646,2026-09-10T14:50:01.672519,Rahul,rahul@demo,717.57,0.6014,0,0,11,0.3359,0,0,0,0,530,0,genuine,
399de72d-9832-471e-80a1-675c696f1e0d,2026-09-12T01:18:01.678861,Neha,neha@demo,1235.26,0.4781,1,3,15,0.1937,1,0,1,0,1694,0,genuine,
e0801e20-83e2-4aba-9c6d-d18af6a729ea,2026-09-12T04:33:01.567569,Neha,neha@demo,917.22,1.1263,1,1,16,0.3811,0,1,1,0,1994,0,genuine,
d136e65e-ab8b-4e94-b6f5-8328f0aa9339,2026-09-12T05:39:01.756176,Neha,neha@demo,2542.41,0.4531,1,2,2,0.5251,0,0,0,0,1568,0,genuine,
e8b259a0-6721-4faf-a866-7750e878e918,2026-09-10T16:03:01.629562,Neha,neha@demo,994.34,1.6673,0,1,18,0.4764,0,0,0,1,377,0,genuine,
e3ea5a8f-1fc5-4a9c-a0c8-ee41f3e12e86,2026-09-11T12:17:01.773787,QuickCash,quickcash@demo,2283.77,1.0348,0,1,15,0.0973,0,0,0,0,802,0,genuine,
5dab657d-8467-4916-8cfa-74e33c27879c,2026-09-11T03:17:01.660711,RewardDesk,rewarddesk@demo,2174.97,0.6787,0,3,8,0.3077,0,0,0,0,2252,0,genuine,
a39eb2ce-f667-48e9-a6ec-d2b1d0d93ec8,2026-09-11T07:00:01.629617,Neha,neha@demo,494.32,0.9407,0,1,9,0.1128,0,1,0,0,1222,0,genuine,
523f1252-36d3-4333-8671-ab358aad8c9d,2026-09-11T20:04:01.769270,RewardDesk,rewarddesk@demo,1759.53,1.3931,0,0,23,0.1343,0,1,0,0,1384,1,new_mule_fraud,0.9817
9d5590b3-c37b-4887-9cff-225a4d7f02c4,2026-09-10T05:52:01.612142,Neha,neha@demo,477.98,1.7966,0,3,19,0.0829,0,0,1,0,1994,0,genuine,
51ec809a-dbf4-4a30-9aa1-d2b0441e4530,2026-09-10T10:06:01.571406,QuickCash,quickcash@demo,1453.46,0.9219,1,1,13,0.2037,0,1,0,0,176,0,genuine,
dbb7dc64-da25-460d-92b8-94864ddac1a2,2026-09-11T21:10:01.633701,Neha,neha@demo,1824.43,2.1589,0,0,7,0.2466,0,0,0,0,2072,0,genuine,
167829ca-2ab5-4e45-8cdf-75cc20435f6f,2026-09-10T05:22:01.542473,Neha,neha@demo,695.56,0.4967,1,1,15,0.4249,0,1,0,0,153,0,genuine,
29298e82-111c-4c4e-b8e8-a7c4a015a368,2026-09-11T06:47:01.526636,Rahul,rahul@demo,1289.05,2.0579,0,2,6,0.2135,0,0,0,0,269,0,genuine,
22f359b7-7f04-4dd3-a24f-a6af4a54116f,2026-09-10T07:20:01.693695,RewardDesk,rewarddesk@demo,28313.72,4.7793,1,3,55,0.7164,2,0,2,1,9,1,old_fraud,
d405280c-5f30-45b5-9bd4-b946c5683f2b,2026-09-11T12:34:01.710566,RewardDesk,rewarddesk@demo,24150.03,4.5587,1,3,57,0.7469,4,0,3,1,183,1,old_fraud,
e8499d7b-082c-4c8a-a9c5-13ec9876482c,2026-09-11T01:29:01.626663,Neha,neha@demo,2830.45,1.2789,0,0,17,0.4316,0,0,0,0,1789,0,genuine,
660230bc-9774-4dd6-9a02-7eadb0f8a125,2026-09-11T17:59:01.782982,QuickCash,quickcash@demo,1898.34,1.7921,0,1,1,0.1643,0,0,0,1,1128,0,genuine,
ec13c1ee-2dac-4ca5-99da-8e60f8b5c97c,2026-09-10T12:56:01.724982,Rahul,rahul@demo,439.97,1.0776,0,0,8,0.3175,0,0,0,0,292,0,genuine,
53489695-d979-4432-85ba-af619de72fb5,2026-09-11T00:46:01.613337,QuickCash,quickcash@demo,480.25,2.1146,1,0,19,0.497,0,0,0,0,1246,0,genuine,
daa49fd6-8fc8-482c-aaa1-9f709c71302d,2026-09-12T04:29:01.772899,Neha,neha@demo,2540.07,1.674,0,1,5,0.2939,0,0,0,0,1905,0,genuine,
770fd3ce-ea15-4fb8-ada9-074f9ef25c49,2026-09-10T18:05:01.670189,Rahul,rahul@demo,1079.39,1.2102,1,0,23,0.4697,0,0,0,0,675,0,genuine,
6e6d3cda-0c7e-4443-8654-398c491e9cfa,2026-09-10T17:35:01.664193,Neha,neha@demo,450.47,0.6652,0,2,14,0.1076,0,0,0,0,1863,0,genuine,
79b7da0c-0ac5-4091-98a7-b4db609f0a1c,2026-09-10T09:53:01.600548,QuickCash,quickcash@demo,2170.4,1.6015,0,3,11,0.27,0,0,0,1,659,0,genuine,
03bfca04-d3ae-4bc5-a306-90c6e0bafbf8,2026-09-11T18:47:01.623984,Neha,neha@demo,275.76,0.9821,1,0,20,0.0732,0,0,0,0,1143,0,genuine,
31a3f04b-e849-4591-90a7-e9dc52e75eb0,2026-09-09T18:52:01.745414,QuickCash,quickcash@demo,2999.38,0.4349,0,1,19,0.2249,0,0,0,1,1743,0,genuine,
7f6082d0-24bc-4c67-b228-9919f1216ae9,2026-09-10T21:14:01.680289,Rahul,rahul@demo,2634.44,2.1683,0,1,18,0.3202,0,0,0,1,501,0,genuine,
f9444e70-54b1-4e68-a67d-d2768e403b28,2026-09-10T20:37:01.699034,Rahul,rahul@demo,2025.32,0.4545,0,2,8,0.5287,0,0,0,0,2235,0,genuine,
b73c87a8-24ba-404e-8ae1-04bffe5b275b,2026-09-11T02:08:01.776524,Neha,neha@demo,189.66,1.0114,0,0,2,0.5295,1,0,0,0,213,0,genuine,
18f4d44f-93eb-4575-a8bc-28a433be5941,2026-09-12T12:44:01.761165,QuickCash,quickcash@demo,6131.57,0.8207,0,5,6,0.3855,0,1,0,0,370,0,genuine,
b0ee8bc3-cf6a-40f8-b7f1-bb41b88a438c,2026-09-11T07:51:01.628616,Neha,neha@demo,509.38,0.5664,1,0,6,0.2317,0,0,0,0,223,0,genuine,
be113a8c-7a08-46e3-83f8-5e04d6cc5446,2026-09-11T21:46:01.569873,Rahul,rahul@demo,1935.09,0.2767,1,1,14,0.0638,0,0,1,0,766,0,genuine,
64668d0a-5c91-4063-8bc2-1d6825ea8d8f,2026-09-09T21:54:01.746905,QuickCash,quickcash@demo,905.41,0.4274,0,1,24,0.5052,0,0,0,0,636,0,genuine,
9a5b6330-b6d9-4d58-b857-76303bc30482,2026-09-10T04:55:01.692299,RewardDesk,rewarddesk@demo,2475.68,1.973,0,3,9,0.0667,0,0,0,0,892,0,genuine,
1c2f2b9f-9db7-43ba-9281-00196d9c1784,2026-09-10T02:33:01.583735,RewardDesk,rewarddesk@demo,3082.63,1.0979,0,2,9,0.5399,0,0,1,0,362,0,genuine,
27050ac1-3564-4e45-8d0a-e481e955fa5c,2026-09-10T18:19:01.579702,Neha,neha@demo,1136.24,0.2374,0,0,10,0.4944,0,0,0,0,2139,0,genuine,
6f8ec801-d522-4597-afaf-5efd39037f0c,2026-09-11T15:52:01.660606,Neha,neha@demo,1177.73,0.5957,0,0,10,0.102,0,0,0,0,1641,0,genuine,
12de64d9-25c1-4d20-9293-5aecbafa206e,2026-09-12T08:02:01.779781,QuickCash,quickcash@demo,2329.68,2.0938,0,0,5,0.3886,0,0,0,0,1222,0,genuine,
111bc0f4-ee75-4617-9235-63ce2a73f158,2026-09-10T18:01:01.738053,Rahul,rahul@demo,3006.11,0.3733,0,2,21,0.5435,0,1,0,0,2160,0,genuine,
ec574bf7-43a4-4773-8c1d-6cdb5965432b,2026-09-09T23:00:01.752128,RewardDesk,rewarddesk@demo,1884.0,1.4177,0,0,5,0.4017,0,0,0,0,849,1,new_mule_fraud,0.939
7bb79ef4-9949-48ee-8e95-b7dd82c01aaa,2026-09-11T10:37:01.592975,QuickCash,quickcash@demo,1838.52,0.9946,0,2,4,0.1916,0,0,1,1,296,0,genuine,
79535822-a16d-4fa1-9cf9-2cc761498975,2026-09-11T12:35:01.733399,RewardDesk,rewarddesk@demo,997.43,2.0849,1,5,6,0.3197,0,0,0,0,367,0,genuine,
2e249b14-3aae-4c69-8249-51d02862d4e8,2026-09-11T10:26:01.645538,RewardDesk,rewarddesk@demo,664.89,2.1762,0,1,19,0.2811,0,0,0,0,1667,0,genuine,
b72a7a8d-05e9-4fbe-b667-579968ca59e2,2026-09-11T16:30:01.687751,QuickCash,quickcash@demo,788.15,1.4859,0,1,19,0.1801,0,0,0,0,1355,0,genuine,
a7badf3b-fbd2-4b1c-baff-2b93aee51581,2026-09-12T07:51:01.579626,Rahul,rahul@demo,1091.64,0.202,0,2,10,0.4958,0,0,0,0,1001,0,genuine,
a9dbe888-2584-4a5b-8bf6-e4d59732b2e8,2026-09-10T02:37:01.733488,Rahul,rahul@demo,608.64,1.4801,1,0,14,0.3968,0,0,1,0,320,0,genuine,
129d3f09-18bc-4cab-b931-19747de262b1,2026-09-10T14:36:01.765650,Neha,neha@demo,1203.51,2.1389,0,0,24,0.2194,0,1,0,0,1254,0,genuine,
a1dbeb56-4a4c-4161-ac70-572e7e005931,2026-09-10T07:43:01.635925,RewardDesk,rewarddesk@demo,2812.53,1.0384,0,0,12,0.4854,0,0,0,0,766,1,new_mule_fraud,0.8596
307b6097-c47c-4681-b37f-1648741a2df5,2026-09-11T22:00:01.609309,Neha,neha@demo,2052.89,2.0844,0,1,23,0.5241,0,0,0,0,2459,0,genuine,
e77d6622-03b5-4774-9627-30f9b289ff0d,2026-09-12T08:13:01.679896,Rahul,rahul@demo,509.15,1.0108,1,2,17,0.376,0,1,0,0,1577,0,genuine,
